Compound_SMILES,Compound_InchiKeys,Compound_Name,UniProt_Id,Entrez_Gene_Symbol,DiscoveRx_Gene_Symbol,rmse_mean_ensemble_54,rmse_mean_ensemble_53,rmse_mean_ensemble_52,rmse_mean_ensemble_51,rmse_mean_ensemble_50,rmse_mean_ensemble_49,rmse_mean_ensemble_48,rmse_mean_ensemble_47,rmse_mean_ensemble_46,rmse_mean_ensemble_45,rmse_mean_ensemble_44,rmse_mean_ensemble_43,rmse_mean_ensemble_42,rmse_mean_ensemble_41,rmse_mean_ensemble_40,rmse_mean_ensemble_39,rmse_mean_ensemble_38,rmse_mean_ensemble_37,rmse_mean_ensemble_36,rmse_mean_ensemble_35,rmse_mean_ensemble_34,rmse_mean_ensemble_33,rmse_mean_ensemble_32,rmse_mean_ensemble_31,rmse_mean_ensemble_30,rmse_mean_ensemble_29,rmse_mean_ensemble_28,rmse_mean_ensemble_27,rmse_mean_ensemble_26,rmse_mean_ensemble_25,rmse_mean_ensemble_24,rmse_mean_ensemble_23,rmse_mean_ensemble_22,rmse_mean_ensemble_21,rmse_mean_ensemble_20,rmse_mean_ensemble_19,rmse_mean_ensemble_18,rmse_mean_ensemble_17,rmse_mean_ensemble_16,rmse_mean_ensemble_15,rmse_mean_ensemble_14,rmse_mean_ensemble_13,rmse_mean_ensemble_12,rmse_mean_ensemble_11,rmse_mean_ensemble_10,rmse_mean_ensemble_9,rmse_mean_ensemble_8,rmse_mean_ensemble_7,rmse_mean_ensemble_6,rmse_mean_ensemble_5,rmse_mean_ensemble_4,rmse_mean_ensemble_3,rmse_mean_ensemble_2,rmse_mean_ensemble_1
NC1=C(C2=CC=C(NC(NC3=CC=CC(C)=C3)=O)C=C2)C=NC4=C(Br)C=NN41,GXRCQVMXTRWVSJ-UHFFFAOYSA-N,AKI00000050a,P48730,CSNK1D,CSNK1D,55.230417996374115,5.798428999057396,5.992507891965532,5.892853772200151,5.926969114777012,5.945886851813277,5.90229980795522,5.91123725706065,5.930721538735882,5.9446994388867855,5.964559829179667,5.9838574595965595,6.002729805266825,6.019773858678188,6.012788370145143,6.021119059123223,6.022824271205413,5.988078251508262,5.99496917516127,5.999509013620118,6.020386169133482,6.016370946986012,6.034537994906542,6.04493614324471,6.025238824686201,6.014772722089173,6.036250670749253,6.0478161992955215,6.0410598723453495,6.075189467239164,6.076204954056864,6.0920682427355795,6.133757640132651,6.134735146805634,6.158942030051001,6.147153964369474,6.170052073501112,6.180276822942354,6.219760747601386,6.181596697441479,6.1573819486872985,6.137815752432475,6.132579112635182,6.131083395602016,6.115135485162218,6.1265377369037815,6.127818391516754,6.133135840534768,6.110811530623897,6.094636416748676,6.264784666794423,6.304691576333333,6.342522064500001,6.661044129
NC1=C(C2=CC=C(NC(NC3=CC=CC(C)=C3)=O)C=C2)C=NC4=C(Br)C=NN41,GXRCQVMXTRWVSJ-UHFFFAOYSA-N,AKI00000050a,P49137,MAPKAPK2,MAPKAPK2,54.79806030862363,5.626742811146717,5.795009152173721,5.7034089492751665,5.764898485506105,5.758059679087862,5.7311123732146925,5.73523993434692,5.750966552484897,5.76681287488008,5.788768160763718,5.811980211818638,5.836055828729907,5.854530758905209,5.80115566787784,5.814331513208041,5.817019605660883,5.7732955247327995,5.777766594864266,5.79729820957593,5.818789828781525,5.812687258441571,5.832263906142541,5.837191847669364,5.815764255925009,5.794196461646561,5.768501353947014,5.781134204093199,5.777841942712168,5.793777644420655,5.803035067638553,5.7989032003454435,5.819585345815691,5.826889886092628,5.842292815288262,5.818317554777118,5.835592863375847,5.827155524692073,5.864052181748185,5.795900793864731,5.766478372497926,5.744341747305459,5.685781060497581,5.636432793270088,5.655671072597097,5.6538017841281025,5.667740257144115,5.653439329128409,5.624985383983143,5.613336760779772,5.707516574661875,5.692193012333333,5.708726406,5.617452812
NC1=C(C2=CC=C(NC(NC3=CC=CC(C)=C3)=O)C=C2)C=NC4=C(Br)C=NN41,GXRCQVMXTRWVSJ-UHFFFAOYSA-N,AKI00000050a,P49674,CSNK1E,CSNK1E,55.81166496379889,5.799599399502081,5.994340441887291,5.8727742936890035,5.950229779562783,5.916560999553861,5.873841612877899,5.8761183854923225,5.893736993872591,5.921967142655707,5.935748920352428,5.9537591934534655,5.971931321578122,6.002209721358578,5.993720689392543,6.000624348094916,5.99990757830794,5.9920002020459915,5.996086499325047,6.002357845202456,6.0233187898800065,6.014359147149097,6.032660888385127,6.058082966908434,6.049200732472048,6.046188553936602,6.057125604658337,6.071239404830868,6.066787035785901,6.096402945217338,6.121072323753385,6.136304799804937,6.17681060888698,6.170444447405407,6.199576071072162,6.195061190233854,6.216601589691291,6.2096666577319555,6.25029942972587,6.2165452583742615,6.206650012758137,6.213654359893378,6.214737604051161,6.20467847714672,6.2020803248613925,6.1882138420767046,6.178963147336293,6.17866005103686,6.170650009543003,6.155886041451605,6.296058571929692,6.298092747,6.2176634705,6.416326941
NC1=C(C2=CC=C(NC(NC3=CC=CC(C)=C3)=O)C=C2)C=NC4=C(Br)C=NN41,GXRCQVMXTRWVSJ-UHFFFAOYSA-N,AKI00000050a,P51451,BLK,BLK,54.98810596631946,6.260611765047942,6.486977349639112,6.392532611396741,6.4803832636246765,6.449370677168037,6.419271331067371,6.435911423217741,6.465366649809431,6.473499510208582,6.4928899463496865,6.525833755233097,6.521519958602574,6.514138543830436,6.513626582426197,6.531644974283279,6.512110894659155,6.4976970404607535,6.509506680473552,6.51675050385155,6.522904176471724,6.515142057576927,6.520502308257873,6.546348627406762,6.550377838320321,6.566290982745159,6.563126559671901,6.563678765585675,6.55864175656974,6.5586654668325295,6.604977467599084,6.630819668812853,6.664725653758892,6.677053065842649,6.691890208037088,6.700528265460092,6.747975613541208,6.760712500278927,6.824832077531647,6.80342358936709,6.817036894679025,6.866988963500488,6.879042995292195,6.86168793122785,6.922823391050635,6.914928636386546,6.895810715934863,6.937960176112016,6.9172472554640185,6.887685736556822,6.8485709491114175,6.756855753666667,6.6292778555,5.984555711
NC1=C(C2=CC=C(NC(NC3=CC=CC(C)=C3)=O)C=C2)C=NC4=C(Br)C=NN41,GXRCQVMXTRWVSJ-UHFFFAOYSA-N,AKI00000050a,Q08345,DDR1,DDR1,55.83139071262235,6.5863943732956,6.718419150940606,6.719399467625715,6.81378745697823,6.748762711202275,6.716349339977323,6.741539794019393,6.777379991715467,6.824807420818807,6.843704949155598,6.856163618487795,6.892886238792279,6.92680457158282,6.93062463587239,6.96523815217681,6.957036866707779,6.974019741483665,6.996521317635989,7.025900994377493,7.05970944061877,7.0617424994253994,7.062773245944481,7.034365257523548,7.052660119441,7.093194250456206,7.134969690071673,7.150781863778031,7.140714089307956,7.108159172880273,7.135734896259509,7.138013824664291,7.12852897123994,7.153085707965652,7.124008879345606,7.1665013057322176,7.229605183828451,7.251981767994831,7.263201885335573,7.258030851024612,7.234208097740655,7.302734662951475,7.308829776364099,7.306289665124471,7.296806964936918,7.292148378086671,7.317193800347505,7.3691897041586945,7.386960488185143,7.428917585822172,7.2760907195139755,7.3394974636666666,7.3111391955,7.531278391
NC1=C(C2=CC=C(NC(NC3=CC=CC(C)=C3)=O)C=C2)C=NC4=C(Br)C=NN41,GXRCQVMXTRWVSJ-UHFFFAOYSA-N,AKI00000050a,Q13163,MAP2K5,MEK5,55.25944096056214,6.229329742131419,6.382313274175119,6.263438318766788,6.348707085142124,6.3639868215735955,6.339165169502213,6.350348166725664,6.373935692089265,6.412836813878699,6.4317549981259425,6.4624880102557505,6.486773215727714,6.525263470911897,6.5311963651846945,6.552011133522764,6.556694321247047,6.547336283983453,6.5470070335385495,6.564262106737132,6.564446227668029,6.551873786082211,6.556591644029106,6.550744348075092,6.551379106344262,6.562736656907857,6.57708746807441,6.607602189114203,6.5949520810032105,6.587457384243339,6.622394662287004,6.641643069926745,6.674098514014324,6.694672252776911,6.699915853185328,6.7210926015635035,6.7779896349836974,6.751241760865092,6.801079447583272,6.7586458507554905,6.729283058595168,6.721901178487105,6.69376635536103,6.673348514939305,6.666263366433236,6.63793350992049,6.626300323660551,6.5785447814083184,6.592492844976372,6.588405873971646,6.520430496709827,6.510841488666666,6.5479876455,6.528975291
NC1=C(C2=CC=C(NC(NC3=CC=CC(C)=C3)=O)C=C2)C=NC4=C(Br)C=NN41,GXRCQVMXTRWVSJ-UHFFFAOYSA-N,AKI00000050a,Q16288,NTRK3,TRKC,55.53058627791174,6.373113624008564,6.460443458534349,6.459414340074238,6.529430480578887,6.530031102631518,6.5143738146655075,6.541337917105199,6.573830437042268,6.581799928503765,6.592842034469759,6.619031761158651,6.647982795519512,6.643199919538042,6.659133827526493,6.704525823104095,6.68679931844894,6.655922624352965,6.673052891696103,6.6868885836648335,6.697325241500428,6.687004551848926,6.693166988647638,6.696031065455466,6.713865134303981,6.7330874534179115,6.699801968748197,6.695688226849982,6.704758862498058,6.73200988499798,6.728020459693951,6.762489839004978,6.7991468498688405,6.727677652242422,6.748199388771408,6.776399669022534,6.841302483968231,6.8887446561428325,6.94000278391033,6.945821202837685,6.935278667968949,7.01457750396656,7.0496983577137735,7.075207935687753,7.075302062556528,7.067544851356177,7.0611185827757,7.182511990295708,7.197365155344993,7.215603386413992,7.188299662247175,7.213636829666667,7.1773202945,6.704640589
NC1=C(C2=CC=C(NC(NC3=CC=CC(C)=C3)=O)C=C2)C=NC4=C(Br)C=NN41,GXRCQVMXTRWVSJ-UHFFFAOYSA-N,AKI00000050a,Q16832,DDR2,DDR2,55.67738987292388,6.170648227545085,6.441364398993442,6.4322626421109605,6.520907894953179,6.46215091321753,6.431586035951229,6.45190593033317,6.483236550557804,6.5213252592810935,6.537389473014755,6.549114453442575,6.558843571643434,6.587587805916919,6.587454993564842,6.611611129297273,6.619216224805097,6.60543703088091,6.626494790072046,6.65341086893913,6.679001946612108,6.675630335903384,6.676404599475623,6.665275085744305,6.664620101935782,6.691333534761154,6.702229766294807,6.722157894676097,6.719611490625177,6.720598442250185,6.681000072468261,6.684614917082179,6.700394595131369,6.704043147280482,6.671603064525026,6.692180687605291,6.734007059138918,6.753284245794148,6.757472189428941,6.7362597353908695,6.723439511204504,6.779391035143312,6.790185980821921,6.7854304336239135,6.813585976986305,6.811083493923749,6.857346055664218,6.905196240086547,6.905036830100972,6.951330626121166,6.789935418143875,6.839108524333334,6.794451724,7.383903448
NC1=C(C2=CC=C(NC(NC3=CC=CC(C)=C3)=O)C=C2)C=NC4=C(Br)C=NN41,GXRCQVMXTRWVSJ-UHFFFAOYSA-N,AKI00000050a,Q6P2M8,PNCK,CAMK1B,55.0008380736918,6.037186383237873,6.1896909922283,5.870617031291601,5.932029354421369,5.916356484103437,5.870502341126425,5.876172235618477,5.8948948059580095,5.911684230481999,5.9390135822429535,5.960326653608551,5.980988973180023,5.997990694492442,5.985426261854753,5.949927140363849,5.951088538794477,5.953128931734868,5.9634543937275035,5.986628329600187,6.0094211117480665,5.994803457558614,5.989752550987807,5.98788749537766,5.963462478556916,5.9645825874726714,5.943719366142088,5.962803216739943,5.96380155969148,5.988690902079139,6.013458770659578,6.022521124287032,6.058382902663715,6.088526850409606,6.071049556087819,6.060197609881914,6.102253032653132,6.098219432103316,6.11930243400977,6.088697662943754,6.067562928154022,6.083578757242793,6.095577756596359,6.070833916286937,6.022263974615631,5.993614291320784,5.9390470277358824,5.916754877652331,5.86248852392772,5.767735688713264,5.928801759618345,5.7931619584128935,5.6778264945,5.997652989
NC1=C(C2=CC=C(NC(NC3=CC=CC(C)=C3)=O)C=C2)C=NC4=C(Br)C=NN41,GXRCQVMXTRWVSJ-UHFFFAOYSA-N,AKI00000050a,Q9C098,DCLK3,DCAMKL3,54.779255603252686,5.757593422952548,5.9058824506091385,5.848075302581867,5.971057408546784,5.929650416884473,5.883810811465399,5.886102203198706,5.904784816311722,5.922657956905194,5.932471427948494,5.944439260234641,5.945963702295312,5.963600892882376,5.920014705204435,5.925479210466087,5.930886531794142,5.890126654275065,5.8978628946715945,5.919433644843887,5.9439942240758175,5.931113549047812,5.939497630412868,5.939386578647542,5.92625816460246,5.913494578899098,5.885021048114889,5.9009671832302555,5.891402959508342,5.915015849888675,5.917040240215392,5.918512885954923,5.944821644407419,5.973826484617296,5.997443822413835,5.9782562040145635,6.017408032015373,6.01440586589863,6.058823455381905,6.017774732407365,6.013339203936463,6.006555354239268,5.98755832134254,5.961601986919135,5.950792185611048,5.936730975978517,5.890697310475833,5.870884613318249,5.798579132204623,5.697323178645548,5.798218282140628,5.670372704,5.7956699435,5.976339887
NC1=C(C2=CC=C(NC(NC3=CC=CC(C)=C3)=O)C=C2)C=NC4=C(Br)C=NN41,GXRCQVMXTRWVSJ-UHFFFAOYSA-N,AKI00000050a,Q9H1R3,MYLK2,MYLK2,55.64822536733543,5.690535902494772,5.880480866996665,5.823627217329934,5.8925647474844896,5.896494640290296,5.902675319379677,5.913839645323925,5.933047626744011,5.951548517188329,5.965196982465336,5.979389022366084,5.968506823755886,5.987350189955467,6.006191094704353,6.029067327901901,6.020422599688793,5.966215183464166,5.976056560782615,5.985878479386762,5.986817245877515,5.97798474423744,6.003717165237527,5.98687254592512,5.970347664122625,5.94775201771306,5.95660378497121,5.968020147377551,5.96586611458438,5.982065479167755,6.0012464477042045,6.006007527294831,6.031110483080959,6.054145267989576,6.058567331848008,6.044766786261061,6.0739440743866755,6.083906804115303,6.117160323803492,6.088041012057058,6.0592541615611335,6.053809531681221,6.030235785321323,6.009001220350534,6.028499342385587,6.023317537939251,6.015179442681657,6.054572405293033,6.023914306175205,5.996002837410246,6.10556842171791,6.0410893366666665,6.2486344675,6.115268935
NC1=C(C2=CC=C(NC(NC3=CC=CC(C)=C3)=O)C=C2)C=NC4=C(Br)C=NN41,GXRCQVMXTRWVSJ-UHFFFAOYSA-N,AKI00000050a,Q9Y463,DYRK1B,DYRK1B,54.76626875934273,5.793762879197501,5.9549728030735904,5.91603030901621,5.994350915196534,6.014643791016871,6.001433536663057,6.010953505528228,6.03246095130058,6.04414648855049,6.059299895472092,6.082832584823798,6.077760370150584,6.093614473514895,6.085841135352768,6.089623626002839,6.091720131950282,6.0642313328138036,6.077798008725297,6.076331274651036,6.099865660743068,6.093520120159524,6.09824391917968,6.110526035848065,6.091603990376334,6.0803029210789665,6.081593760675214,6.101457085144666,6.100979603804077,6.12841294795624,6.140013074570074,6.1577370255653845,6.182110481272902,6.196070980381136,6.2315374129339,6.231352590614631,6.273496584537667,6.285291435216353,6.325430635344875,6.285095411034534,6.285791879751286,6.291068216655231,6.293044180959834,6.246503233774364,6.2308285571518,6.20639800711409,6.205978683003352,6.240739037536039,6.175226493792045,6.125915102550454,6.251319405527215,6.159710916666667,6.263122062500001,6.312244125
O=C(NC1=C2C(C(F)=CC=C2)=NC=C1)NC3=NC=CN=C3,NSDIHUXUFJHXRA-UHFFFAOYSA-N,AKI00000070a,O76039,CDKL5,CDKL5,34.05796539556016,5.606275051745636,5.780433105462999,5.719983676158352,5.759958421700575,5.775467777245485,5.774111322563099,5.768356254958059,5.784734847457147,5.810542804304268,5.8183133801748195,5.814279075692857,5.829558806224359,5.85666017443714,5.850865168798069,5.857435088510839,5.85565419610323,5.868030490592506,5.879546012553409,5.893497636733227,5.89677107271675,5.906619620374833,5.91463810876089,5.925204730034671,5.90596347436916,5.916712007623269,5.873385892359248,5.85853935503922,5.847936022540728,5.875609263442358,5.8940035542233735,5.920153028283568,5.949132165932822,5.986163697643908,6.061886119342364,6.047494254202489,6.081150046102627,6.05141332104984,6.086422129406122,6.105102298033197,6.098195873606997,6.007180363884458,5.980615387041496,5.9644918767725414,5.946681064449795,5.940585489207741,5.9774271003587085,5.9536431865348245,5.931497100957295,5.944559291148754,5.805849459182375,5.737024970666667,5.947459456000001,5.928918912
O=C(NC1=C2C(C(F)=CC=C2)=NC=C1)NC3=NC=CN=C3,NSDIHUXUFJHXRA-UHFFFAOYSA-N,AKI00000070a,P11802,CDK4,CDK4-cyclinD1,34.331673018419266,5.747665552654539,5.9449585123570055,5.734083149854201,5.808764812851285,5.735474298827842,5.740980033470089,5.755936444820517,5.772313121881832,5.793020725369474,5.814476750241508,5.819026317169814,5.828640500616362,5.852604763747162,5.821333932840841,5.821833033682914,5.801216310885096,5.8236387571252335,5.848081014267601,5.867241704510278,5.855288780835093,5.873843324193732,5.879660458688145,5.895893928901308,5.879919593198018,5.86366349537726,5.867371408821259,5.867568423962787,5.841762105653663,5.86489477387981,5.8551920789617,5.893123449769665,5.921726952031923,5.934157759271538,5.995779037742088,5.980008689465356,6.013814038880097,6.005650146520104,6.050658030215206,6.089394298896219,6.099633267603092,6.095110638187945,6.054637696203607,6.041872032222117,6.052934568744329,6.083713347838344,6.081586141318137,6.161288212126307,6.130877080814025,6.11260389697683,6.123604771731962,6.083684212,6.0186699805,6.207339961
O=C(NC1=C2C(C(F)=CC=C2)=NC=C1)NC3=NC=CN=C3,NSDIHUXUFJHXRA-UHFFFAOYSA-N,AKI00000070a,P11802,CDK4,CDK4-cyclinD3,34.3332635226772,5.749286066426769,5.946610189855623,5.735767213186127,5.756926943344527,5.772374431984211,5.778648919400549,5.7944067964090715,5.811619785461443,5.833200870361965,5.854826875438373,5.860030523848346,5.863956206549124,5.888781828361211,5.858415424070241,5.8598653323797345,5.842136209547623,5.865664598994855,5.873412921189157,5.8932973802010205,5.882110799928505,5.898679596896035,5.905272864912395,5.922332541777953,5.905543416503885,5.890170898797122,5.8948255052204015,5.896039338747083,5.872370544083509,5.896727549846849,5.888351220594033,5.9277242932121,5.957900561085378,5.972053921137062,6.035570007700888,6.021735291211461,6.064303196278765,6.058894144706927,6.107229778288706,6.109543096841286,6.121221265401378,6.1183592512014835,6.079823693634941,6.056674938510844,6.069217765661929,6.083708160060566,6.081580305068138,6.161281542126307,6.130869299147358,6.11259455897683,6.123593099231963,6.0836686486666665,6.0186466355,6.207293271
O=C(NC1=C2C(C(F)=CC=C2)=NC=C1)NC3=NC=CN=C3,NSDIHUXUFJHXRA-UHFFFAOYSA-N,AKI00000070a,P19784,CSNK2A2,CSNK2A2,34.282481902891845,5.7688181874899955,5.938929043640171,5.781360338613508,5.7955759239000635,5.758750942755167,5.764741607479233,5.734178611893685,5.7422985686739825,5.762774055341683,5.791120714576721,5.781584780943815,5.818213819276856,5.834280746833215,5.814870500504045,5.79860600051697,5.789409245267416,5.805705132977347,5.826841233893384,5.834124809051394,5.851905877510396,5.858662501071318,5.855136586705627,5.867034510622519,5.834672370976603,5.83932564514821,5.845451494725123,5.84286301675198,5.855850425088594,5.882015162092138,5.8890417461353595,5.922490111146088,5.95145014347091,5.982943483636191,6.03922742586521,6.028828888805484,6.0600852715169,6.082418146841423,6.118963135017511,6.168459050685344,6.176719921877155,6.198948312021551,6.196427194523348,6.191270484934561,6.132864200128017,6.149026287830291,6.146795198809078,6.208688420732716,6.151512490854835,6.109953089025802,6.05137711776701,5.910846990333333,6.0810137730000005,6.238027546
O=C(NC1=C2C(C(F)=CC=C2)=NC=C1)NC3=NC=CN=C3,NSDIHUXUFJHXRA-UHFFFAOYSA-N,AKI00000070a,P29597,TYK2,TYK2(JH2domain-pseudokinase),34.33482065271208,5.654161726676275,5.82643528210443,5.804721993518242,5.880816433388606,5.908996360600619,5.917556377696465,5.9271542495623475,5.940882320205007,5.946235297826064,5.956143770753929,5.9496695972549745,5.958468761844466,5.964772918785612,5.960316066755253,5.945281606928464,5.934093265005529,5.936298334330003,5.949651343616948,5.97139751876399,5.9712153283916205,5.994571105009548,6.002687248416962,5.995022284423892,5.977337650571355,5.959208608522092,5.9330900277682765,5.922431299167102,5.923169052981221,5.93056447110047,5.933200355447883,5.984986366324227,5.995044246611692,6.015022544069391,6.0918239762955935,6.081147101679572,6.105092401772882,6.09051280105364,6.146725277699103,6.180342876212376,6.228068023156117,6.2180350903219725,6.2235677700988035,6.235087231016877,6.201229954118564,6.25156500535886,6.2645407060287175,6.3142488737669815,6.280877352728145,6.270829083273774,6.327930489532777,6.281544373333333,6.17690216,5.96780432
O=C(NC1=C2C(C(F)=CC=C2)=NC=C1)NC3=NC=CN=C3,NSDIHUXUFJHXRA-UHFFFAOYSA-N,AKI00000070a,P37173,TGFBR2,TGFBR2,34.53507856259487,5.554515613231187,5.747044844495331,5.709234206152103,5.769863276169823,5.68353395527533,5.675794963718566,5.681468707627472,5.690386407793286,5.714097702031781,5.715089939737049,5.714552945656103,5.711486136077178,5.735966463076755,5.710201909653675,5.712106632978127,5.6945922548986045,5.675209153679648,5.684923269059638,5.698352818189056,5.701933991600184,5.706899703466856,5.7100810066127865,5.700341512337971,5.677096829415903,5.674477305947486,5.652560668375647,5.637786856093263,5.63523948132762,5.649404780580724,5.638048540505009,5.671082108696983,5.682462204546846,5.7017656428586,5.744861704276214,5.715960552711803,5.740017194529126,5.761880278442604,5.795564318644989,5.816293339887989,5.845147580951417,5.842103810255372,5.826559057776652,5.809443199392712,5.792437519331983,5.7733524833503305,5.791033793769121,5.7658739108579375,5.7228674960009265,5.701859555201112,5.696906862608323,5.665721786333333,5.746397029500001,5.811794059
O=C(NC1=C2C(C(F)=CC=C2)=NC=C1)NC3=NC=CN=C3,NSDIHUXUFJHXRA-UHFFFAOYSA-N,AKI00000070a,P48729,CSNK1A1,CSNK1A1,34.596600210390136,5.644808970344855,5.841031701291249,5.660965342493038,5.734184649342899,5.6920251523907135,5.696625696482187,5.68503524321585,5.696068313720542,5.707092064052129,5.71204218141695,5.702702776387706,5.7157499972925505,5.7283292765240965,5.702234520937199,5.697096662499692,5.6889532851970515,5.7136169226348095,5.730623931596888,5.751837496325165,5.7501229232657085,5.758182986091943,5.759282656552392,5.772715853662386,5.750965302117799,5.722493241501171,5.696708155455236,5.687775790842467,5.69134220587487,5.708092918109864,5.7234569855677,5.769867979731962,5.793424824265233,5.755016538419005,5.814582857394679,5.792886669468084,5.808944317771866,5.800803419876093,5.835439409530404,5.845108470165765,5.846112482106176,5.831397096114344,5.8144872897072055,5.8283405251351335,5.799284577648647,5.831288297105198,5.821451834243348,5.807612492200973,5.790936474234468,5.767358909081362,5.84520675233757,5.853882012,5.951369093,5.918738186
O=C(NC1=C2C(C(F)=CC=C2)=NC=C1)NC3=NC=CN=C3,NSDIHUXUFJHXRA-UHFFFAOYSA-N,AKI00000070a,P49840,GSK3A,GSK3A,36.41163585790887,6.254696769610929,6.4413938599766976,6.405191994486044,6.427099755976335,6.433775261200342,6.429447662558683,6.435045559634399,6.465792332669929,6.425049722568394,6.435137785672221,6.436078802014526,6.459846332096827,6.414983808800675,6.409522479020692,6.423107201559684,6.39595204896915,6.4189986529953424,6.449225060022991,6.465967238164413,6.48719640887182,6.504481789443694,6.508275957965993,6.546917625205895,6.542518112712758,6.564004586599404,6.568154744711728,6.540362464886236,6.5680854827664765,6.505285102077135,6.529732896998559,6.576465049939628,6.502646279482339,6.417058007076736,6.515758581029582,6.527254169925875,6.573382401588424,6.606365675211272,6.689661229973597,6.753332358638502,6.815667286541252,6.829004193198272,6.861959084714795,6.8851364560525035,6.957300101657754,6.936609266656988,6.932063049989111,7.071280362040982,7.134051972381145,7.194099396857374,7.058398645718357,7.125073114,7.230452383499999,6.337904767
O=C(NC1=C2C(C(F)=CC=C2)=NC=C1)NC3=NC=CN=C3,NSDIHUXUFJHXRA-UHFFFAOYSA-N,AKI00000070a,P49841,GSK3B,GSK3B,35.38307651267483,6.312558506995109,6.4891729688756845,6.42452543885364,6.513015947630712,6.531648926153788,6.500466980844491,6.506089171926289,6.537723501750774,6.498579362073257,6.514647394802195,6.520339458964187,6.547568624004391,6.504845668803546,6.521015098023635,6.537967100537061,6.501625592656458,6.51423887894447,6.533234389470706,6.573685801213151,6.589293583540379,6.601386019405239,6.607342722801645,6.639124473231613,6.6407658223393335,6.661714057247586,6.649821516428024,6.629280720740174,6.648277556153257,6.585630698399387,6.623054075098323,6.684350057648428,6.610104287541538,6.529633063138754,6.6325898524652365,6.650234455647617,6.685482825405818,6.68355903460616,6.765853012283653,6.8179215664358965,6.901310945681318,6.87870303381065,6.915325902794871,6.939680684867132,7.042881253353845,7.0302598654347745,7.0599729361141215,7.184990460452402,7.21939713719447,7.286165994633364,7.157171516327195,7.225045330333333,7.318048533,6.523097066
O=C(NC1=C2C(C(F)=CC=C2)=NC=C1)NC3=NC=CN=C3,NSDIHUXUFJHXRA-UHFFFAOYSA-N,AKI00000070a,P50613,CDK7,CDK7,34.62517494993476,5.888873863510133,6.033703656832763,5.8586845716726215,5.898258548147635,5.88801892668126,5.88571414092462,5.876939984348548,5.8874717666169945,5.901058766797186,5.910579397156213,5.908850722188823,5.933856087185416,5.951289210359858,5.928615723118853,5.939589572429593,5.9292814822303725,5.935174711479842,5.948989578465393,5.975778581462354,5.953950925833798,5.967705894798458,5.963733856285566,5.974999263112217,5.95015972854929,5.935179191602715,5.894166221768727,5.882273674426829,5.8782396503663215,5.881729124380975,5.914813431494368,5.9441534461088725,5.9643286254774575,5.987165702881145,6.029840787102278,6.013598921212924,6.039664694613641,6.030289991767385,6.053763541174494,6.075356997252793,6.070794315413707,6.022836031983992,5.997577071649325,5.996342532708354,6.02763178597919,6.060639314062428,6.055872228320231,6.0520036110691375,6.077585096247327,6.093373045496792,5.982019086604223,5.951650329666666,5.983655219499999,5.806310439
O=C(NC1=C2C(C(F)=CC=C2)=NC=C1)NC3=NC=CN=C3,NSDIHUXUFJHXRA-UHFFFAOYSA-N,AKI00000070a,Q13627,DYRK1A,DYRK1A,34.5825182071116,5.874422151981438,6.10416218424938,6.078516311391525,6.084169037272474,6.079764323747423,6.07050145311716,6.074217092545185,6.088814233687471,6.0796771455768575,6.080201721567241,6.088283215897742,6.113785204964235,6.104365741703238,6.101341327745819,6.076370643841866,6.05582331867981,6.06195575972521,6.0682404197175766,6.092120390985979,6.087212130278643,6.09959908271133,6.1124429893844825,6.125404685272042,6.103007258114444,6.105365084601149,6.114053902270838,6.107214380132721,6.099581460137825,6.094966318543339,6.085717979561155,6.105841449580809,6.087480088198118,6.06783628287422,6.146449931505598,6.138837530953261,6.173067060450664,6.159588613006585,6.199673256946355,6.217367940742778,6.291443013295834,6.219967333549359,6.191794995511806,6.188871604194698,6.205552097914167,6.227083176174391,6.25141337319619,6.217209251633468,6.218243576905714,6.237547802286856,6.166470666292783,6.191080579666667,6.2539691445,5.804938289
O=C(NC1=C2C(C(F)=CC=C2)=NC=C1)NC3=NC=CN=C3,NSDIHUXUFJHXRA-UHFFFAOYSA-N,AKI00000070a,Q56UN5,MAP3K19,YSK4,34.66702817878517,6.033178544974136,6.163406768695874,6.126198803376186,6.208722779443709,6.202778346371131,6.2021504215246965,6.216561941131605,6.218646842025771,6.218692406907739,6.2364850784965515,6.224857610062962,6.23280763398376,6.237710381825686,6.207391153871328,6.192234614227003,6.189517611969818,6.209701709590624,6.227438520968142,6.244932588420783,6.246442267032423,6.255515979669769,6.255882860897826,6.253335692989028,6.248393016088662,6.2485864307813745,6.184443412237416,6.173497490468431,6.163667136255678,6.178519773705905,6.170924178748429,6.191447635277607,6.218550118699317,6.256504410065951,6.298316066398044,6.300871194840046,6.3253958723311605,6.315067573056522,6.321627731478595,6.3449519802438346,6.392675502975537,6.330966941665963,6.28240926422146,6.2969246246052295,6.295887087065752,6.336050561118119,6.361144631257884,6.3256289738979135,6.293149252880898,6.286198573457078,6.390735696099675,6.446724186333333,6.6885918545,6.291183709
